image,response,input_tokens,output_tokens,error_code,error_message
"2277.jpg","Description: The bird has a slender build with a white underbelly, a brown back, and a distinctive black band across its chest. It has a short, dark beak, and its legs are thin and pinkish. The head is marked with a dark cap and a white stripe above the eye. 1. Common Name: Semipalmated Plover    Scientific Name: Charadrius semipalmatus 2. Common Name: Little Ringed Plover    Scientific Name: Charadrius dubius 3. Common Name: Kentish Plover    Scientific Name: Charadrius alex","398","128","",""
"2278.jpg","Description: The bird has a reddish-brown head, neck, and breast, with a yellow belly. Its wings are green with black tips and a yellow band. It has a short, curved beak and red feet. 1. Common Name: Red-necked Green Pigeon    Scientific Name: Treron vernans 2. Common Name: Pink-necked Green Pigeon    Scientific Name: Treron vernans 3. Common Name: Orange-breasted Green Pigeon    Scientific Name: Treron bicinctus","416","113","",""
"2279.jpg","Description: The bird has a predominantly black plumage with white patches on its wings. It possesses a distinctive crest of feathers on its head, which is upright and prominent. The beak is hooked and robust, suggesting it is a bird of prey. Its posture is upright, and it appears to be perched on a rock. 1. Common Name: Black Hawk-Eagle    Scientific Name: Spizaetus tyrannus 2. Common Name: Black-collared Hawk    Scientific Name: Busarellus nigricollis 3. Common Name: Black Hawk    Scientific Name: Buteogallus","362","128","",""
"228.jpg","Description: The bird has a white head and tail with dark brown feathers covering the rest of its body. It has a large yellow beak and is standing near water, holding what appears to be prey in its talons. 1. Common Name: Bald Eagle    Scientific Name: Haliaeetus leucocephalus 2. Common Name: White-tailed Eagle    Scientific Name: Haliaeetus albicilla 3. Common Name: Steller's Sea Eagle    Scientific Name: Haliaeetus pelagicus","362","111","",""
"2280.jpg","Description: The bird has a slender body with a long tail, a small head, and a short, pointed beak. Its plumage is primarily grayish-brown on the back and wings, with lighter underparts. It appears to have a faint eye-ring and some subtle streaking on its chest. 1. Common Name: European Shrike    Scientific Name: Lanius excubitor 2. Common Name: Great Grey Shrike    Scientific Name: Lanius excubitor 3. Common Name: Loggerhead Shrike    Scientific Name: Lanius ludovicianus","362","125","",""
"2281.jpg","Description: The bird is small with a slender body, long pointed wings, and a forked tail. It has a brownish back, white underparts, and a distinctive reddish-brown patch on its forehead. It is perched on a wire against a clear blue sky. 1. Common Name: Barn Swallow    Scientific Name: Hirundo rustica 2. Common Name: Cliff Swallow    Scientific Name: Petrochelidon pyrrhonota 3. Common Name: Tree Swallow    Scientific Name: Tachycineta bicolor","380","117","",""
"2282.jpg","Description: The bird has a slender body with a long, slightly curved beak. It is primarily brown with white barring on its wings and back. There is a distinctive black stripe running through its eye, and it appears to have a pale throat and belly. It is clinging vertically to a tree trunk. 1. Common Name: Yellow-bellied Sapsucker    Scientific Name: Sphyrapicus varius 2. Common Name: Ladder-backed Woodpecker    Scientific Name: Dryobates scalaris 3. Common Name: Nuttall's Woodpecker    Scientific Name: Dryobates nut","416","128","",""
"2283.jpg","Description: The bird has a dark grey body with a lighter grey head, a yellow beak with a black tip, and orange legs. It appears to have a short tail with some white markings near the base. 1. Common Name: Snail Kite    Scientific Name: Rostrhamus sociabilis 2. Common Name: Mississippi Kite    Scientific Name: Ictinia mississippiensis 3. Common Name: Gray Hawk    Scientific Name: Buteo nitidus","380","104","",""
"2284.jpg","Description: The bird has a slender body with a black and white head pattern, including a distinctive black stripe through the eye. It has a short, thin orange bill and long legs. Its back is brownish-gray, and it has a white underbelly. It appears to be walking on sandy ground. 1. Common Name: Red-capped Plover    Scientific Name: Charadrius ruficapillus 2. Common Name: Kentish Plover    Scientific Name: Charadrius alexandrinus 3. Common Name: Snowy Plover    Scientific Name: Charadrius n","344","128","",""
"2285.jpg","Description: The image shows two small birds perched on thin branches among tangled vines. The birds appear to have green plumage, which is somewhat obscured by the lighting and distance. Their size and shape suggest they could be parakeets or similar small parrots. 1. Common Name: Green-cheeked Parakeet    Scientific Name: Pyrrhura molinae 2. Common Name: Nanday Parakeet    Scientific Name: Aratinga nenday 3. Common Name: Blue-winged Parrotlet    Scientific Name: Forpus xanthops","380","123","",""
"2286.jpg","Description: The bird has a yellow underbelly, a grey head with a dark mask-like stripe across its eyes, and brownish wings and back. It has a short, thick beak and is perched amidst green vegetation. 1. Common Name: Great Kiskadee    Scientific Name: Pitangus sulphuratus 2. Common Name: Couch's Kingbird    Scientific Name: Tyrannus couchii 3. Common Name: Tropical Kingbird    Scientific Name: Tyrannus melancholicus","398","109","",""
"2287.jpg","Description: The bird has a stout body with a mix of gray and brown plumage. It features a distinctive black mask around its eyes, a bright orange beak, and a white patch above the beak. Its wings are dark with lighter edges, and it has a relatively short tail. 1. Common Name: Masked Shama    Scientific Name: Copsychus striatus 2. Common Name: Rufous Treepie    Scientific Name: Dendrocitta vagabunda 3. Common Name: White-rumped Shama    Scientific Name: Copsychus malabaricus","488","126","",""
"2288.jpg","Description: The bird has a slender body with a long tail, a dark cap on its head, and a pale underside. Its wings are pointed, and it stands on a sandy surface. 1. Common Name: Long-tailed Jaeger    Scientific Name: Stercorarius longicaudus 2. Common Name: Parasitic Jaeger    Scientific Name: Stercorarius parasiticus 3. Common Name: Pomarine Jaeger    Scientific Name: Stercorarius pomarinus","398","103","",""
"2289.jpg","Description: The bird has a black cap, white cheeks, a greyish body, and a small orange patch under its tail. It is perched on a branch with a slender build. 1. Common Name: Red-vented Bulbul    Scientific Name: Pycnonotus cafer 2. Common Name: Black-capped Bulbul    Scientific Name: Pycnonotus flaviventris 3. Common Name: Dark-capped Bulbul    Scientific Name: Pycnonotus tricolor","380","108","",""
"229.jpg","Description: The bird has a yellow underbelly, olive-green upperparts, a black mask-like stripe across its eyes, and a white throat. It has a short, stout beak and is perched among green foliage. 1. Common Name: Great Kiskadee    Scientific Name: Pitangus sulphuratus 2. Common Name: Social Flycatcher    Scientific Name: Myiozetetes similis 3. Common Name: Yellow-bellied Elaenia    Scientific Name: Elaenia flavogaster","398","113","",""
"2290.jpg","Description: The image shows two ducks; one has a green head, yellow beak, and brown body, while the other is mostly brown with a darker head. They are standing on grass near some flowering plants. 1. Common Name: Mallard    Scientific Name: Anas platyrhynchos 2. Common Name: Mallard    Scientific Name: Anas platyrhynchos 3. Common Name: Mallard    Scientific Name: Anas platyrhynchos","398","103","",""
"2291.jpg","Description: The bird appears to be small with a slender build, featuring a grayish-blue plumage on its back and wings, and a lighter underside. It has a thin, pointed beak suitable for insectivorous feeding. The bird is perched on a branch amidst sparse vegetation. 1. Common Name: Black-throated Gray Warbler    Scientific Name: Setophaga nigrescens 2. Common Name: Townsend's Warbler    Scientific Name: Setophaga townsendi 3. Common Name: Hermit Warbler    Scientific Name: Setophaga occidentalis","398","125","",""
"2292.jpg","Description: The bird is small to medium-sized with dark plumage, swimming on water. It has a compact body and appears to be diving or foraging in the water. 1. Common Name: Tufted Duck    Scientific Name: Aythya fuligula 2. Common Name: Ring-necked Duck    Scientific Name: Aythya collaris 3. Common Name: Greater Scaup    Scientific Name: Aythya marila","398","96","",""
"2293.jpg","Description: The bird has a black cap and bib, white cheeks, and grayish body with a short tail. It is perched on a feeder. 1. Common Name: Black-capped Chickadee    Scientific Name: Poecile atricapillus 2. Common Name: Carolina Chickadee    Scientific Name: Poecile carolinensis 3. Common Name: Mountain Chickadee    Scientific Name: Poecile gambeli","398","95","",""
"2294.jpg","Description: The bird has a rounded body with a short tail, a slender pointed beak, and brown plumage with darker barring on its wings and back. It appears to be perched on a branch in a wooded area. 1. Common Name: House Wren    Scientific Name: Troglodytes aedon 2. Common Name: Carolina Wren    Scientific Name: Thryothorus ludovicianus 3. Common Name: Winter Wren    Scientific Name: Troglodytes hiemalis","452","110","",""
"2295.jpg","Description: The birds in the image are flying in a loose formation against a clear blue sky. They appear to have long necks and wings, with a body shape typical of geese. The coloration is not clearly visible due to the distance and lighting, but they seem to have darker wingtips and lighter bodies. 1. Common Name: Greylag Goose    Scientific Name: Anser anser 2. Common Name: Canada Goose    Scientific Name: Branta canadensis 3. Common Name: Barnacle Goose    Scientific Name: Branta leucopsis","398","120","",""
"2296.jpg","Description: The birds have dark brown bodies with lighter underbellies, black wings with white wingtips, and short necks. They are flying in a loose formation. 1. Common Name: Barnacle Goose    Scientific Name: Branta leucopsis 2. Common Name: Brent Goose    Scientific Name: Branta bernicla 3. Common Name: Red-breasted Goose    Scientific Name: Branta ruficollis","398","93","",""
