image,response,input_tokens,output_tokens,error_code,error_message
"2720.jpg","Common Name: European Herring Gull Scientific Name: Larus argentatus","278","18","",""
"2721.jpg","Common Name: Red-necked Phalarope Scientific Name: Phalaropus lobatus","332","20","",""
"2722.jpg","Common Name: Peregrine Falcon Scientific Name: Falco peregrinus","386","19","",""
"2723.jpg","Common Name: Black-capped Chickadee Scientific Name: Poecile atricapillus","314","21","",""
"2724.jpg","Common Name: Little Grebe Scientific Name: Tachybaptus ruficollis","314","22","",""
"2725.jpg","Common Name: Southern Lapwing Scientific Name: Vanellus chilensis","314","18","",""
"2726.jpg","Common Name: Egyptian Vulture Scientific Name: Neophron percnopterus","314","19","",""
"2727.jpg","Common Name: House Wren Scientific Name: Troglodytes aedon","314","19","",""
"2728.jpg","Common Name: Prairie Warbler Scientific Name: Setophaga discolor","314","17","",""
"2729.jpg","Common Name: Emerald Dove Scientific Name: Chalcophaps indica","332","16","",""
"273.jpg","Common Name: Lesser Scaup Scientific Name: Aythya affinis","350","18","",""
"2730.jpg","Common Name: Parasitic Jaeger Scientific Name: Stercorarius parasiticus","296","19","",""
"2731.jpg","Common Name: Yellow-rumped Warbler Scientific Name: Setophaga coronata","332","19","",""
"2732.jpg","Common Name: Common Nighthawk Scientific Name: Chordeiles minor","314","17","",""
"2733.jpg","Common Name: Semipalmated Sandpiper Scientific Name: Calidris pusilla","260","21","",""
"2734.jpg","Common Name: Pink-footed Goose Scientific Name: Anser brachyrhynchus","314","21","",""
"2735.jpg","Common Name: Mallard Scientific Name: Anas platyrhynchos","278","18","",""
"2736.jpg","Common Name: Lazuli Bunting Scientific Name: Passerina amoena","314","18","",""
"2737.jpg","Common Name: Yellow-vented Bulbul Scientific Name: Pycnonotus goiavier","332","22","",""
"2738.jpg","Common Name: Red-necked Stint Scientific Name: Calidris ruficollis","422","22","",""
"2739.jpg","Common Name: Killdeer Scientific Name: Charadrius vociferus","332","18","",""
"274.jpg","Common Name: Yellow-bellied Flycatcher Scientific Name: Empidonax flaviventris","314","22","",""
"2740.jpg","Common Name: Chipping Sparrow Scientific Name: Spizella passerina","314","18","",""
"2741.jpg","Common Name: Red-winged Blackbird Scientific Name: Agelaius phoeniceus","296","22","",""
"2742.jpg","Common Name: Black Oystercatcher Scientific Name: Haematopus bachmani","314","19","",""
"2743.jpg","Common Name: Great Egret Scientific Name: Ardea alba","332","16","",""
"2744.jpg","Common Name: Black-capped Chickadee Scientific Name: Poecile atricapillus","314","21","",""
"2745.jpg","Common Name: Hermit Thrush Scientific Name: Catharus guttatus","332","17","",""
"2746.jpg","Common Name: Grey Heron Scientific Name: Ardea cinerea","332","16","",""
"2747.jpg","Common Name: American Coot Scientific Name: Fulica americana","332","16","",""
"2748.jpg","Common Name: Western Grebe Scientific Name: Aechmophorus occidentalis","314","20","",""
"2749.jpg","Common Name: Grey Heron Scientific Name: Ardea cinerea","314","16","",""
"275.jpg","Common Name: Common Tern Scientific Name: Sterna hirundo","278","17","",""
"2750.jpg","Common Name: Red-necked Stint Scientific Name: Calidris ruficollis","350","22","",""
"2751.jpg","Common Name: Baya weaver Scientific Name: Ploceus philippinus","332","20","",""
"2752.jpg","Common Name: Greater yellownape Scientific Name: Oriolus kundoo","278","19","",""
"2753.jpg","Common Name: Sooty Shearwater Scientific Name: Ardenna grisea","332","20","",""
"2754.jpg","Common Name: Rose-ringed Parakeet Scientific Name: Psittacula krameri","386","21","",""
"2755.jpg","Common Name: Blue Jay Scientific Name: Cyanocitta cristata","404","16","",""
"2756.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","332","20","",""
"2757.jpg","Common Name: Dark-eyed Junco Scientific Name: Junco hyemalis","332","18","",""
"2758.jpg","Common Name: Sandwich Tern Scientific Name: Thalasseus sandvicensis","314","20","",""
"2759.jpg","Common Name: European Stonechat Scientific Name: Saxicola rubicola","332","18","",""
"276.jpg","Common Name: Northern Harrier Scientific Name: Circus hudsonius","296","16","",""
"2760.jpg","Common Name: Black-backed Gull Scientific Name: Larus marinus","332","17","",""
"2761.jpg","Common Name: Little Blue Heron Scientific Name: Egretta caerulea","332","19","",""
"2762.jpg","Common Name: Pine Warbler Scientific Name: Setophaga pinus","314","17","",""
"2763.jpg","Common Name: Black Stork Scientific Name: Ciconia nigra","422","17","",""
"2764.jpg","Common Name: Asian Paradise Flycatcher Scientific Name: Terpsiphone paradisi","314","19","",""
"2765.jpg","Common Name: Common Grackle Scientific Name: Quiscalus quiscula","314","18","",""
"2766.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","332","16","",""
"2767.jpg","Common Name: Northern Flicker Scientific Name: Colaptes auratus","314","18","",""
"2768.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","332","16","",""
"2769.jpg","Common Name: Purple Martin Scientific Name: Progne subis","332","15","",""
"277.jpg","Common Name: Common Sandpiper Scientific Name: Actitis hypoleucos","314","19","",""
"2770.jpg","Common Name: Common Kestrel Scientific Name: Falco tinnunculus","314","19","",""
"2771.jpg","Common Name: Black Swan Scientific Name: Cygnus atratus","314","16","",""
"2772.jpg","Common Name: Golden Eagle Scientific Name: Aquila chrysaetos","350","18","",""
"2773.jpg","Common Name: Red-bellied Woodpecker Scientific Name: Melanerpes carolinus","260","23","",""
"2774.jpg","Common Name: Great Spotted Woodpecker Scientific Name: Dendrocopos major","314","21","",""
"2775.jpg","Common Name: Gila Woodpecker Scientific Name: Melanerpes uropygialis","314","22","",""
"2776.jpg","Common Name: Red-tailed Hawk Scientific Name: Buteo jamaicensis","386","20","",""
"2777.jpg","Common Name: Yellow-vented Bulbul Scientific Name: Pycnonotus goiavier","314","22","",""
"2778.jpg","Common Name: Masked Lapwing Scientific Name: Vanellus miles","314","17","",""
"2779.jpg","Common Name: European Robin Scientific Name: Erithacus rubecula","314","17","",""
"278.jpg","Common Name: Tundra Swan Scientific Name: Cygnus columbianus","314","18","",""
"2780.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","314","20","",""
"2781.jpg","Common Name: Great Egret Scientific Name: Ardea alba","332","16","",""
"2782.jpg","Common Name: Common Redstart Scientific Name: Phoenicurus phoenicurus","350","20","",""
"2783.jpg","Common Name: Ruby-throated Hummingbird Scientific Name: Archilochus colubris","332","23","",""
"2784.jpg","Common Name: Olive-backed Sunbird Scientific Name: Cinnyris jugularis","404","19","",""
"2785.jpg","Common Name: Eurasian Bullfinch Scientific Name: Pyrrhula pyrrhula","332","22","",""
"2786.jpg","Common Name: Black-capped Chickadee Scientific Name: Poecile atricapillus","332","21","",""
"2787.jpg","Common Name: Changeable Hawk-Eagle Scientific Name: Spizaetus cirrhatus","314","20","",""
"2788.jpg","Common Name: Southern Masked Weaver Scientific Name: Ploceus velatus","296","19","",""
"2789.jpg","Common Name: Western Grebe Scientific Name: Aechmophorus occidentalis","296","20","",""
"279.jpg","Common Name: Olive-backed Sunbird Scientific Name: Cinnyris jugularis","314","19","",""
"2790.jpg","Common Name: Neotropic Cormorant Scientific Name: Nannopterum brasilianum","404","23","",""
"2791.jpg","Common Name: Goliath Heron Scientific Name: Ardea goliath","314","19","",""
"2792.jpg","Common Name: Prairie Warbler Scientific Name: Setophaga discolor","332","17","",""
"2793.jpg","Common Name: Black-naped Oriole Scientific Name: Oriolus chinensis","314","19","",""
"2794.jpg","Common Name: Lappet-faced Vulture Scientific Name: Torgos tracheliotos","314","22","",""
"2795.jpg","Common Name: Changeable Hawk-Eagle Scientific Name: Spizaetus cirrhatus","350","20","",""
"2796.jpg","Common Name: Oriental Honey-buzzard Scientific Name: Pernis ptilorhynchus","314","23","",""
"2797.jpg","Common Name: Common Buzzard Scientific Name: Buteo buteo","332","17","",""
"2798.jpg","Common Name: Black-capped Chickadee Scientific Name: Poecile atricapillus","314","21","",""
"2799.jpg","Common Name: African Firefinch Scientific Name: Lagonosticta senegala","332","21","",""
"28.jpg","Common Name: Semipalmated Plover Scientific Name: Charadrius semipalmatus","314","23","",""
"280.jpg","Common Name: Neotropic Cormorant Scientific Name: Nannopterum brasilianum","332","23","",""
"2800.jpg","Common Name: Herring Gull Scientific Name: Larus argentatus","314","17","",""
"2801.jpg","Common Name: Palm Warbler Scientific Name: Setophaga palmarum","332","18","",""
"2802.jpg","Common Name: Red-whiskered Bulbul Scientific Name: Pycnonotus jocosus","368","23","",""
"2803.jpg","Common Name: Tree Sparrow Scientific Name: Passer montanus","314","16","",""
"2804.jpg","Common Name: Bald Eagle Scientific Name: Haliaeetus leucocephalus","314","19","",""
"2805.jpg","Common Name: European Robin Scientific Name: Erithacus rubecula","332","17","",""
"2806.jpg","Common Name: Three-banded Plover Scientific Name: Charadrius tricollaris","314","22","",""
"2807.jpg","Common Name: Northern Wheatear Scientific Name: Oenanthe oenanthe","332","19","",""
"2808.jpg","Common Name: Northern Gannet Scientific Name: Morus bassanus","332","17","",""
"2809.jpg","Common Name: Hooded Warbler Scientific Name: Setophaga citrina","350","18","",""
"281.jpg","Common Name: Blackcap Scientific Name: Sylvia atricapilla","332","15","",""
"2810.jpg","Common Name: Black-legged Kittiwake Scientific Name: Rissa tridactyla","314","20","",""
"2811.jpg","Common Name: Cliff Swallow Scientific Name: Petrochelidon pyrrhonota","332","20","",""
"2812.jpg","Common Name: Ruffed Grouse Scientific Name: Bonasa umbellus","314","19","",""
"2813.jpg","Common Name: Eurasian Treecreeper Scientific Name: Certhia familiaris","404","20","",""
"2814.jpg","Common Name: Booted Racket-tail Scientific Name: Ocreatus underwoodii","278","21","",""
"2815.jpg","Common Name: Wattled Jacana Scientific Name: Jacana jacana","314","17","",""
"2816.jpg","Common Name: White Stork Scientific Name: Ciconia ciconia","314","18","",""
"2817.jpg","Common Name: Gang-gang Cockatoo Scientific Name: Callocephalon fimbriatum","314","23","",""
"2818.jpg","Common Name: Yellow-vented Bulbul Scientific Name: Pycnonotus goiavier","332","22","",""
"2819.jpg","Common Name: Little Cormorant Scientific Name: Microcarbo niger","350","18","",""
"282.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","332","20","",""
"2820.jpg","Common Name: Red Knot Scientific Name: Calidris canutus","386","17","",""
"2821.jpg","Common Name: Barn Swallow Scientific Name: Hirundo rustica","332","16","",""
"2822.jpg","Common Name: Ringed Kingfisher Scientific Name: Megaceryle torquata","332","21","",""
"2823.jpg","Common Name: Knysna Turaco Scientific Name: Tauraco corythaix","386","21","",""
"2824.jpg","Common Name: Little Tern Scientific Name: Sternula albifrons","314","17","",""
"2825.jpg","Common Name: Egyptian Goose Scientific Name: Alopochen aegyptiaca","332","20","",""
"2826.jpg","Common Name: European Robin Scientific Name: Erithacus rubecula","296","17","",""
"2827.jpg","Common Name: White-rumped Shama Scientific Name: Copsychus malabaricus","332","21","",""
"2828.jpg","Common Name: Yellow-shouldered Tanager Scientific Name: Tangara icterocephala","332","21","",""
"2829.jpg","Common Name: Red Knot Scientific Name: Calidris canutus","314","17","",""
"283.jpg","Common Name: Yellow-vented Bulbul Scientific Name: Pycnonotus goiavier","332","22","",""
"2830.jpg","Common Name: Common Potoo Scientific Name: Nyctibius griseus","314","20","",""
"2831.jpg","Common Name: Elegant Trogon Scientific Name: Trogon elegans","314","16","",""
"2832.jpg","Common Name: Tufted Duck Scientific Name: Aythya fuligula","314","19","",""
"2833.jpg","Common Name: Common Tern Scientific Name: Sterna hirundo","332","17","",""
"2834.jpg","Common Name: Palm Warbler Scientific Name: Setophaga palmarum","314","18","",""
"2835.jpg","Common Name: Scarlet Minivet Scientific Name: Pericrocotus speciosus","314","19","",""
"2836.jpg","Common Name: Lesser Whitethroat Scientific Name: Curruca curruca","332","19","",""
"2837.jpg","Common Name: Cory's Shearwater Scientific Name: Calonectris diomedea","350","21","",""
"2838.jpg","Common Name: Gila Woodpecker Scientific Name: Melanerpes uropygialis","422","22","",""
"2839.jpg","Common Name: Magellanic Penguin Scientific Name: Spheniscus magellanicus","314","21","",""
"284.jpg","Common Name: Red-browed Finch Scientific Name: Neochmia temporalis","314","19","",""
"2840.jpg","Common Name: Common Merganser Scientific Name: Mergus merganser","168","19","",""
"2841.jpg","Common Name: Black-capped Chickadee Scientific Name: Poecile atricapillus","332","21","",""
"2842.jpg","Common Name: Olive-backed Sunbird Scientific Name: Cinnyris jugularis","332","19","",""
"2843.jpg","Common Name: Canada Goose Scientific Name: Branta canadensis","314","16","",""
"2844.jpg","Common Name: Common Scoter Scientific Name: Melanitta nigra","314","17","",""
"2845.jpg","Common Name: Yellow-winged Cacique Scientific Name: Psarocolius chrysopterus","350","24","",""
"2846.jpg","Common Name: Fiscal Shrike Scientific Name: Lanius collaris","314","17","",""
"2847.jpg","Common Name: Black-throated Blue Warbler Scientific Name: Setophaga caerulescens","314","24","",""
"2848.jpg","Common Name: American Flamingo Scientific Name: Phoenicopterus ruber","314","19","",""
"2849.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","332","20","",""
"285.jpg","Common Name: Reed Bunting Scientific Name: Emberiza schoeniclus","404","17","",""
"2850.jpg","Common Name: Neotropic Cormorant Scientific Name: Nannopterum brasilianum","332","23","",""
"2851.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","332","20","",""
"2852.jpg","Common Name: Savannah Sparrow Scientific Name: Passerculus sandwichensis","332","17","",""
"2853.jpg","Common Name: Cliff Swallow Scientific Name: Petrochelidon pyrrhonota","332","20","",""
"2854.jpg","Common Name: Red-winged Blackbird Scientific Name: Agelaius phoeniceus","332","22","",""
"2855.jpg","Common Name: Royal Tern Scientific Name: Thalasseus maximus","332","18","",""
"2856.jpg","Common Name: Superb Starling Scientific Name: Lamprotornis superbus","332","19","",""
"2857.jpg","Common Name: Black-capped Chickadee Scientific Name: Poecile atricapillus","314","21","",""
"2858.jpg","Common Name: Yellow-vented Bulbul Scientific Name: Pycnonotus goiavier","332","22","",""
"2859.jpg","Common Name: Black-billed Magpie Scientific Name: Pica hudsonia","332","19","",""
"286.jpg","Common Name: Little Stint Scientific Name: Calidris minuta","332","17","",""
"2860.jpg","Common Name: Wire-tailed Swallow Scientific Name: Hirundo smithii","314","18","",""
"2861.jpg","Common Name: Indian Scimitar-Babbler Scientific Name: Pomatorhinus horsfieldii","278","23","",""
"2862.jpg","Common Name: Barn Swallow Scientific Name: Hirundo rustica","314","16","",""
"2863.jpg","Common Name: Surfbird Scientific Name: Aphriza virgata","332","18","",""
"2864.jpg","Common Name: Eastern Bluebird Scientific Name: Sialia sialis","386","17","",""
"2865.jpg","Common Name: Cooper's Hawk Scientific Name: Accipiter cooperii","179","17","",""
"2866.jpg","Common Name: Red-breasted Nuthatch Scientific Name: Sitta canadensis","350","20","",""
"2867.jpg","Common Name: Cape Glossy Starling Scientific Name: Lamprotornis nitens","314","20","",""
"2868.jpg","Common Name: Spectacled Parrotlet Scientific Name: Forpus conspicillatus","332","20","",""
